,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
9650,@keeganontour we are basically the kardashians on Tuesday,basic kardashian tuesday,"['basic', 'kardashian', 'tuesday']", ,0.0,neu,campbellsoup90,keeganontour ,1
9651,@campbellsoup90 we really are!,realli,['realli'], ,0.0,neu,keeganontour,campbellsoup90 ,1
9652,"No, this is Nainital",no nainit,"['no', 'nainit']", ,-0.296,neu,jyoti.ahlawat, ,0
9653,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,evanjordanthompson, ,0
9654,🤰🏽 🤰🏽🤰🏽, ,[],🤰🏽🤰🏽🤰🏽,0.0,neu,liyuabera2, ,0
9655,Boa noite,boa noit,"['boa', 'noit']", ,0.0,neu,bispojosebispodossantos423, ,0
9656,Oi,oi,['oi'], ,0.0,neu,bispojosebispodossantos423, ,0
9657,Baby bump?,babi bump,"['babi', 'bump']", ,0.0,neu,jessieb04, ,0
9658,Are you trying to get us to speculate?,tri get us specul,"['tri', 'get', 'us', 'specul']", ,0.0,neu,kathrynfmckown, ,0
9659,Slay,slay,['slay'], ,0.0,neu,emma.neve, ,0
9660,Mwah,mwah,['mwah'], ,0.5423,pos,emma.neve, ,0
9661,😍 so beautiful,beauti,['beauti'],😍,0.33896839125648687,neu,ra_nay_ace, ,0
9662,Send pic to👉 @galaxy._.of_art,send pic,"['send', 'pic']",👉,0.1312785388127854,neu,parveen21342,galaxy._.of_art ,0
9663,Courtney with a K,courtney k,"['courtney', 'k']", ,0.0,neu,emma.neve, ,0
9664,She really looks bigger than usual and bet she’s really sick of hearing/reading everyone saying that.  Maybe quit posting up close photos,realli look bigger usual bet realli sick hearingread everyon say mayb quit post close photo,"['realli', 'look', 'bigger', 'usual', 'bet', 'realli', 'sick', 'hearingread', 'everyon', 'say', 'mayb', 'quit', 'post', 'close', 'photo']", ,-0.5106,neg,djbouldron, ,0
9665,GAT DAMNNN,gat damnnn,"['gat', 'damnnn']", ,0.0,neu,riot_storm_trooper, ,0
9666,@kourtneykardash ❤️❤️❤️🔥🔥🔥, ,[],❤❤❤🔥🔥🔥,0.4429359513791491,neu,laurabontcr,kourtneykardash ,0
9667,My sister in my head...,sister head,"['sister', 'head']", ,0.0,neu,loveis_krystledenise, ,0
9668,Sanoj Kumar,sanoj kumar,"['sanoj', 'kumar']", ,0.0,neu,sanojkumar8707, ,0
9669,👏👏👏❤️❤️, ,[],👏👏👏❤❤,0.6107635497319833,neu,himanshu_kurmi58, ,0
9670,Everything 😍,everyth,['everyth'],😍,0.33896839125648687,neu,justtnic, ,1244
9671,@justtnic, ,[], ,0.0,neu,ravinder2857kumar,justtnic ,1244
9672,@justtnic, ,[], ,0.0,neu,mc4655557,justtnic ,1244
9673,@justtnic nothing,noth,['noth'], ,0.0,neu,kristianksadler,justtnic ,1244
9674,@justtnic 🔥, ,[],🔥,0.1397849462365591,neu,skyflyjets.com_,justtnic ,1244
9675,@justtnic legit.,legit,['legit'], ,0.0,neu,yoofa.tv,justtnic ,1244
9676,@justtnic ❤️, ,[],❤,0.7460869565217392,neu,sh47751262022,justtnic ,1244
9677,@justtnic, ,[], ,0.0,neu,suraj.aarti.568,justtnic ,1244
9678,@justtnic عجبتني أحبي, ,[], ,0.0,neu,lsmd3269,justtnic ,1244
9679,Hiiiii,hiiiii,['hiiiii'], ,0.0,neu,sunani2732, ,1244
9680,@justtnic gfhjfcn,gfhjfcn,['gfhjfcn'], ,0.0,neu,navsaadmansuri,justtnic ,1244
9681,@justtnic ffffhd,ffffhd,['ffffhd'], ,0.0,neu,gfjftrhdkitryohnyankeuh,justtnic ,1244
9682,Wow That's great babe😍,wow great babe,"['wow', 'great', 'babe']",😍,0.7964841956282435,pos,surajjj903, ,1244
9683,@justtnic #NèGLèdgenKèDi,ngldgenkdi,['ngldgenkdi'], ,0.0,neu,tondobaloba,justtnic ,1244
9684,Vakil xxx,vakil xxx,"['vakil', 'xxx']", ,0.0,neu,bakilrajisthan, ,1244
9685,@justtnic pletok jirr ahg,pletok jirr ahg,"['pletok', 'jirr', 'ahg']", ,0.0,neu,cilo482,justtnic ,1244
9686,@justtnic literally 🙌,liter,['liter'],🙌,0.28021248339973437,neu,aureaalexander08,justtnic ,1244
9687,@justtnic I thought justin bieber was with Selena 😢,thought justin bieber selena,"['thought', 'justin', 'bieber', 'selena']",😢,0.0013351134846461801,neu,brebrejone,justtnic ,1244
9688,@justtnic 🔥❤️, ,[],🔥❤,0.44293595137914915,neu,hsnlkhfjy192,justtnic ,1244
9689,Beautiful,beauti,['beauti'], ,0.0,neu,monika_das96, ,0
9690,Risotto is the glue that holds my life together,risotto glue hold life togeth,"['risotto', 'glue', 'hold', 'life', 'togeth']", ,0.0,neu,hannahberner, ,245
9691,@hannahberner lol not enough people understand this.,lol not enough peopl understand,"['lol', 'not', 'enough', 'peopl', 'understand']", ,0.4215,pos,olivia_leimbach,hannahberner ,245
9692,@hannahberner you are literally so funny😂😂😂,liter funni,"['liter', 'funni']",😂😂😂,0.13258104226507997,neu,lexyeve,hannahberner ,245
9693,@hannahberner i totally get you😂 mine is tiramisu,total get mine tiramisu,"['total', 'get', 'mine', 'tiramisu']",😂,0.044193680755026665,neu,karen2809,hannahberner ,245
9694,"@hannahberner WhatsApp +18493997263
Saludo buenas noches  el único maestro de los amarres de amor en tan solo 24 horas despojo limpieza espiritual conjuros hechizos de magia negra y magia Blanca 100% efectivo garantizado trabajo a larga distancia rompo matrimonio esparo amantes alejo terceras personas Tarot Horóscopo te Leo las cartas hago que tengas mucha suelte en las apuestas juegos de azar Endulzamiento suerte para encontrar un buen empleo te protejo de cualquier brujeria o maldición pactos con lucifer baraja soy vidente espiritista astrología Numerología soy parasicólogo tengo el don de aser lo imposible posible también te preparo para que ninguna brujeria o maleficio dañe tu vida tu salud te protejo de toda aquellas personas envidiosa que te rodean amuletos reguardo protección etc",whatsapp saludo buena noch el nico maestro de lo amarr de amor en tan solo hora despojo limpieza espiritu conjuro hechizo de magia negra magia blanca efectivo garantizado trabajo larga distancia rompo matrimonio esparo amant alejo tercera persona tarot horscopo te leo la carta hago que tenga mucha suelt en la apuesta juego de azar endulzamiento suert para encontrar un buen empleo te protejo de cualquier brujeria maldicin pacto con lucif baraja soy vident espiritista astrologa numerologa soy parasiclogo tengo el not de aser lo impos posibl tambin te preparo para que ninguna brujeria maleficio dae tu vida tu salud te protejo de toda aquella persona envidiosa que te rodean amuleto reguardo proteccin etc,"['whatsapp', 'saludo', 'buena', 'noch', 'el', 'nico', 'maestro', 'de', 'lo', 'amarr', 'de', 'amor', 'en', 'tan', 'solo', 'hora', 'despojo', 'limpieza', 'espiritu', 'conjuro', 'hechizo', 'de', 'magia', 'negra', 'magia', 'blanca', 'efectivo', 'garantizado', 'trabajo', 'larga', 'distancia', 'rompo', 'matrimonio', 'esparo', 'amant', 'alejo', 'tercera', 'persona', 'tarot', 'horscopo', 'te', 'leo', 'la', 'carta', 'hago', 'que', 'tenga', 'mucha', 'suelt', 'en', 'la', 'apuesta', 'juego', 'de', 'azar', 'endulzamiento', 'suert', 'para', 'encontrar', 'un', 'buen', 'empleo', 'te', 'protejo', 'de', 'cualquier', 'brujeria', 'maldicin', 'pacto', 'con', 'lucif', 'baraja', 'soy', 'vident', 'espiritista', 'astrologa', 'numerologa', 'soy', 'parasiclogo', 'tengo', 'el', 'not', 'de', 'aser', 'lo', 'impos', 'posibl', 'tambin', 'te', 'preparo', 'para', 'que', 'ninguna', 'brujeria', 'maleficio', 'dae', 'tu', 'vida', 'tu', 'salud', 'te', 'protejo', 'de', 'toda', 'aquella', 'persona', 'envidiosa', 'que', 'te', 'rodean', 'amuleto', 'reguardo', 'proteccin', 'etc']", ,0.7351,pos,josemoreno3882,hannahberner ,245
9695,@hannahberner well said,well said,"['well', 'said']", ,0.2732,neu,turtleten10,hannahberner ,245
9696,Where they always that big ??,alway big,"['alway', 'big']", ,0.0,neu,dktreee1, ,0
9697,Beauty Queen😍😍👑,beauti queen,"['beauti', 'queen']",😍😍👑,0.4114431693810283,neu,kat_atx512, ,0
9698,"If Kourtney wasn’t a Kardashian, she’d probably be a photographer.
She takes nice aesthetics.",kourtney not kardashian probabl photograph take nice aesthet,"['kourtney', 'not', 'kardashian', 'probabl', 'photograph', 'take', 'nice', 'aesthet']", ,0.4215,pos,fre_yaar, ,0
9699,❤️🔥🔥🔥🔥, ,[],❤🔥🔥🔥🔥,0.2610453482935951,neu,bwdwdlmlt, ,0
9700,cool too much gold in that room ouch my eyes,cool much gold room ouch eye,"['cool', 'much', 'gold', 'room', 'ouch', 'eye']", ,0.3182,neu,coalchamber1977, ,0
9701,🤪, ,[],🤪,0.0,neu,g_nash1975, ,0
9702,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,amazelex1, ,0
9703,The grapes are dirty. Check out @chattyboards_nj for charcuterie,grape dirti check charcuteri,"['grape', 'dirti', 'check', 'charcuteri']", ,0.0,neu,vikala,chattyboards_nj ,0
9704,Hi,hi,['hi'], ,0.0,neu,kashyapaman892022, ,0
9705,Hi down to earth QUEEN @kourtneykardash,hi earth queen,"['hi', 'earth', 'queen']", ,0.0,neu,sincerelyjudes,kourtneykardash ,0
9706,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,mahmoem, ,0
9707,How gorgeous are you,gorgeou,['gorgeou'], ,0.0,neu,findyourneesh, ,0
9708,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,pintapunta, ,0
9709,Hi,hi,['hi'], ,0.0,neu,deepak_kumar_976, ,0
9710,La más hermosa de las Kardashian,la ms hermosa de la kardashian,"['la', 'ms', 'hermosa', 'de', 'la', 'kardashian']", ,0.0,neu,navu2, ,0
