,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
9860,🔥🔥🔥❤️, ,[],🔥🔥🔥❤,0.2913604488078541,neu,vahid113407, ,0
9861,🔥🙌🏼👏😍😮😮, ,[],🔥🙌🏼👏😍😮😮,0.40904169938500606,neu,mhmd6858lsyd, ,0
9862,😍🔥🔥🔥, ,[],😍🔥🔥🔥,0.2743229053056628,neu,yeahh_ye, ,0
9863,🙌💯🌹, ,[],🙌💯🌹,0.4305897346525531,neu,bikextremo30, ,0
9864,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,pabi2982, ,0
9865,come o Brasil,come brasil,"['come', 'brasil']", ,0.0,neu,fairy.biaa, ,0
9866,Natural beauty ❤️,natur beauti,"['natur', 'beauti']",❤,0.24869565217391304,neu,sab.buttz74, ,0
9867,🔥, ,[],🔥,0.1397849462365591,neu,screamingbeggar, ,0
9868,Good pic,good pic,"['good', 'pic']", ,0.4404,pos,kajal9098kumari, ,0
9869,I can't NOT see those old school pads you had to tie on when I see that style of swim bottoms 😂😂,ca not not see old school pad tie see style swim bottom,"['ca', 'not', 'not', 'see', 'old', 'school', 'pad', 'tie', 'see', 'style', 'swim', 'bottom']",😂😂,0.03156691482501904,neu,jen84hop, ,0
9870,STUNNING,stun,['stun'], ,0.0,neu,charlotteguillouclerc, ,0
9871,No mention of the 10 victims of the Murder Festival aka Astroworld?? One was a 9 year old child and u r silent,no mention victim murder festiv aka astroworld one year old child u r silent,"['no', 'mention', 'victim', 'murder', 'festiv', 'aka', 'astroworld', 'one', 'year', 'old', 'child', 'u', 'r', 'silent']", ,-0.8402,neg,tjncusa, ,0
9872,Hot🔥🔥🔥,hot,['hot'],🔥🔥🔥,0.10483870967741932,neu,ash.vybz.106, ,0
9873,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,klasoro, ,1
9874,😂😮😍😢👏🔥🙌❤️, ,[],😂😮😍😢👏🔥🙌❤,0.3937754182815453,neu,rahulsharma19051, ,0
9875,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,abdallahgamal335, ,0
9876,Nice Shira ❤️❤️❤️❤️❤️❤️❤️,nice shira,"['nice', 'shira']",❤❤❤❤❤❤❤,0.6739565217391305,pos,buta3633, ,0
9877,@angelmariano_08 😍, ,[],😍,0.6779367825129737,neu,firestarter_05,angelmariano_08 ,0
9878,@firestarter_05 matindi yan..,matindi yan,"['matindi', 'yan']", ,0.0,neu,angelmariano_08,firestarter_05 ,0
9879,@angelmariano_08 gayahin mo daw.,gayahin mo daw,"['gayahin', 'mo', 'daw']", ,0.0,neu,firestarter_05,angelmariano_08 ,0
9880,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,sahl2947, ,0
9881,Cool photo,cool photo,"['cool', 'photo']", ,0.3182,neu,an.nettelee714, ,0
9882,Hi xes s,hi xe,"['hi', 'xe']", ,0.0,neu,shaik.khalik.52, ,0
9883,🔥😍, ,[],🔥😍,0.40886086437476643,neu,siddiqui.irshadali, ,0
9884,@og_yab cabo san Lucas,cabo san luca,"['cabo', 'san', 'luca']", ,0.0,neu,melisad2,og_yab ,0
9885,❤️, ,[],❤,0.7460869565217392,neu,guerra_alexand, ,0
9886,Severino brro,severino brro,"['severino', 'brro']", ,0.0,neu,rizomarsilva623, ,0
9887,That bathroom ⭐️,bathroom,['bathroom'],⭐,0.29559748427672955,neu,kind_connectionyoga, ,0
9888,Lá musíca de @harryfraud,l musca de,"['l', 'musca', 'de']", ,0.0,neu,george_mike316,harryfraud ,0
9889,rra  Silva,rra silva,"['rra', 'silva']", ,0.0,neu,rizomarsilva623, ,0
9890,😍🔥❤️, ,[],😍🔥❤,0.5212695617570907,neu,tavaresfernando9, ,0
9891,@casual_sohail_719, ,[], ,0.0,neu,casual_sohail_719,casual_sohail_719 ,0
9892,Nice pic,nice pic,"['nice', 'pic']", ,0.4215,pos,devendra9938kumar, ,0
9893,Hooooooot,hooooooot,['hooooooot'], ,0.0,neu,rajendrakumarkashyap35, ,0
9894,اوف شلون طيز وكس, ,[], ,0.0,neu,ma8moodali, ,1
9895,Good looking,good look,"['good', 'look']", ,0.4404,pos,rajendrakumarkashyap35, ,0
9896,🔥, ,[],🔥,0.1397849462365591,neu,ger.walsh1, ,0
9897,ممنهان, ,[], ,0.0,neu,lymlkhy6957, ,0
9898,Do you ever stay home,ever stay home,"['ever', 'stay', 'home']", ,0.0,neu,rachelrarus, ,0
9899,😢😢😢😢😢😢, ,[],😢😢😢😢😢😢,0.006675567423230901,neu,lizamagoz, ,0
9900,LAND LaLa😍😮,land lala,"['land', 'lala']",😍😮,0.23892864007268788,neu,chaudharynabbu, ,0
9901,Nic❤️❤️babe,nicbab,['nicbab'],❤❤,0.4973913043478261,neu,mehar.dani.3975, ,0
9902,Severino dibarra,severino dibarra,"['severino', 'dibarra']", ,0.0,neu,rizomarsilva623, ,0
9903,💐😍❤️😍😍😍💐, ,[],💐😍❤😍😍😍💐,0.7105176514654064,neu,sergioc_509, ,0
9904,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,imjhovel.pera, ,0
9905,Perfect kitty 🖤💙🖤💙🖤,perfect kitti,"['perfect', 'kitti']",🖤💙🖤💙🖤,0.6521780701754385,pos,walaxrichard8, ,0
9906,Pulchritude❤️,pulchritud,['pulchritud'],❤,0.3730434782608696,neu,tikuheed_interior, ,1
9907,🔥, ,[],🔥,0.1397849462365591,neu,sumon97mgi, ,0
9908,😍😍, ,[],😍😍,0.6779367825129737,neu,pablojuan254, ,0
9909,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,officialjblakk, ,0
9910,De mais,de mai,"['de', 'mai']", ,0.0,neu,claudiossilvawky, ,1
9911,The song in the bg of her video. Kourt knows what’s up @natedawg2 😘😘😘,song bg video kourt know,"['song', 'bg', 'video', 'kourt', 'know']",😘😘😘,0.26315789473684215,neu,_ashleygraham_,natedawg2 ,2
9912,Uff veri sexxy,uff veri sexxi,"['uff', 'veri', 'sexxi']", ,0.0,neu,nadeemansari3793, ,0
9913,🙌🙌, ,[],🙌🙌,0.5604249667994687,neu,mhmdrdyzkm, ,0
9914,🙌, ,[],🙌,0.5604249667994687,neu,almacendegolosinasparla, ,0
9915,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,natural_lover__thakure_ganesh, ,0
9916,So hot🔥,hot,['hot'],🔥,0.06989247311827955,neu,abhishekkumardwivedi576, ,0
9917,Que delícia🔥🔥😍😍,que delcia,"['que', 'delcia']",🔥🔥😍😍,0.2725739095831776,neu,cesarfritas, ,0
9918,😂😂, ,[],😂😂,0.2209684037751333,neu,salani7381, ,0
9919,😮🔥😮🔥😮🔥🔥🔥😍🥰🥰🥰😘😘😘💯❤️💯❤️💯❤️, ,[],😮🔥😮🔥😮🔥🔥🔥😍🥰🥰🥰😘😘😘💯❤💯❤💯❤,0.38424201317369006,neu,achajau412, ,4
9920,Hey👏! You have very great content! So much entertainment and good vibes. 👍👍Hope you keep on going?!🔥,hey great content much entertain good vibe hope keep go,"['hey', 'great', 'content', 'much', 'entertain', 'good', 'vibe', 'hope', 'keep', 'go']",👏👍👍🔥,0.7676115418682979,pos,felix_kerkhoff, ,0
9921,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,vijayshukla9036, ,0
9922,H🙌,h,['h'],🙌,0.28021248339973437,neu,camaraibrahim922, ,0
9923,L você é linda é nossa que maravilha que não leva,l voc linda nossa que maravilha que no leva,"['l', 'voc', 'linda', 'nossa', 'que', 'maravilha', 'que', 'no', 'leva']", ,-0.296,neu,luizferreirade.araujo, ,0
9924,😍, ,[],😍,0.6779367825129737,neu,jeffthageneral2, ,0
9925,Dg,dg,['dg'], ,0.0,neu,mkhtby37, ,0
9926,What is on her bathing suit????,bath suit,"['bath', 'suit']", ,0.0,neu,bmumshit, ,0
9927,Apni chut mein land ghusa I,apni chut mein land ghusa,"['apni', 'chut', 'mein', 'land', 'ghusa']", ,0.0,neu,dinesh8712yadav, ,0
9928,Preciosa ❤️ come to see me Canada,preciosa come see canada,"['preciosa', 'come', 'see', 'canada']",❤,0.14921739130434783,neu,abelmed74, ,0
9929,Check me out🔥😍❤️,check,['check'],🔥😍❤,0.390952171317818,neu,aryadobergirl1, ,0
9930,😍😍😍😍😍, ,[],😍😍😍😍😍,0.6779367825129737,neu,i.t.z__c.h.i.r.a.g, ,0
9931,Hi,hi,['hi'], ,0.0,neu,preciousatadano, ,0
9932,Maravilhosa 😍😍,maravilhosa,['maravilhosa'],😍😍,0.45195785500864916,neu,derivaldo.silva.562329, ,0
9933,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,lavkushkumar.sharma.1, ,0
9934,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,aakaash7581, ,0
9935,That pussy is sooo small wow,pussi sooo small wow,"['pussi', 'sooo', 'small', 'wow']", ,0.5859,pos,uhhhhhhhyoulookmalnourished, ,0
9936,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,justiceifeanyiemuka, ,0
9937,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,sniper_cracker1, ,0
9938,🔥❤️, ,[],🔥❤,0.44293595137914915,neu,swarn1626, ,0
9939,❤️🔥😍, ,[],❤🔥😍,0.5212695617570907,neu,dars.h3324, ,0
9940,u look so sweet ❤️,u look sweet,"['u', 'look', 'sweet']",❤,0.5306217391304348,pos,jayasurya9929, ,0
9941,❤️❤️, ,[],❤❤,0.7460869565217392,neu,asadbek.3198, ,0
9942,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,akbarbluach, ,0
9943,@akbarbluach gi,gi,['gi'], ,0.0,neu,akbarbluach,akbarbluach ,0
9944,Mantap brwo?¿???????????😂,mantap brwo,"['mantap', 'brwo']",😂,0.0736561345917111,neu,safaruddinwilya, ,0
9945,@fizarnorah47  dap,dap,['dap'], ,0.0,neu,eman_sr89_,fizarnorah47 ,2
9946,@eman_sr89_ bn,bn,['bn'], ,0.0,neu,fizarnorah47,eman_sr89_ ,2
9947,❤️, ,[],❤,0.7460869565217392,neu,khendy_marlx, ,0
9948,🔥❤️, ,[],🔥❤,0.44293595137914915,neu,akbarbluach, ,0
9949,❤️, ,[],❤,0.7460869565217392,neu,vijuborkar, ,0
9950,👏👏👏👏👏👏, ,[],👏👏👏👏👏👏,0.5205479452054794,neu,vijaypalkalera, ,0
9951,U guys u don't have a kids,u guy u not kid,"['u', 'guy', 'u', 'not', 'kid']", ,0.0,neu,angebipe007, ,0
9952,Super,super,['super'], ,0.5994,pos,roopesh6858, ,3
9953,❤️❤️👩‍❤️‍👩, ,[],❤❤👩❤👩,0.4772818035426731,neu,tyagidavindra, ,2
9954,❤️❤️❤️❤️❤️🔥🔥🔥🔥, ,[],❤❤❤❤❤🔥🔥🔥🔥,0.47661939639499246,neu,markovicsawa, ,0
9955,Nevedacome Love you,nevedacom love,"['nevedacom', 'love']", ,0.6369,pos,ndiaye_kode, ,0
9956,Muy Hermosa 👏,muy hermosa,"['muy', 'hermosa']",👏,0.1735159817351598,neu,irraysav, ,0
9957,😍😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥🔥, ,[],😍😍😍😍😍😍😍❤❤❤❤❤❤🔥🔥🔥🔥🔥🔥🔥,0.5100286920188586,neu,ricardoruizmartina, ,0
9958,❤️, ,[],❤,0.7460869565217392,neu,oh_bby_dee, ,0
9959,Are the kids with you?,kid,['kid'], ,0.0,neu,cpecor82, ,0
9960,Hot🔥,hot,['hot'],🔥,0.06989247311827955,neu,jerrycurtis929, ,0
9961,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.13978494623655904,neu,hmd8062lrqy, ,0
9962,👏👏👏👏🙌👏👏👏👏, ,[],👏👏👏👏🙌👏👏👏👏,0.5249787253825894,neu,gracieleanemartins, ,0
9963,👏😍😮😂, ,[],👏😍😮😂,0.42430772731784105,neu,malir3263, ,0
9964,End time children,end time children,"['end', 'time', 'children']", ,0.0,neu,brightokuns, ,0
9965,Shrinking,shrink,['shrink'], ,0.0,neu,franklin.okafor.18, ,0
9966,So hot,hot,['hot'], ,0.0,neu,nasir.mughal1441, ,0
9967,Good night my phone,good night phone,"['good', 'night', 'phone']", ,0.4404,pos,rubalahmed799, ,0
9968,Iove,iov,['iov'], ,0.0,neu,sangaymeena, ,0
9969,I ovr,ovr,['ovr'], ,0.0,neu,sangaymeena, ,0
9970,Pretty sure they sold a Dodge Plymouth to do it...,pretti sure sold dodg plymouth,"['pretti', 'sure', 'sold', 'dodg', 'plymouth']", ,0.3182,neu,ab215342, ,0
9971,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,khaskheliayazkhan54, ,0
9972,😍😍😍😍hii,hii,['hii'],😍😍😍😍,0.542349426010379,neu,khaskheliayazkhan54, ,0
9973,Very nice not bad for the Runt of the liter! Your moms genes sure went far beyond average,nice not bad runt liter mom gene sure went far beyond averag,"['nice', 'not', 'bad', 'runt', 'liter', 'mom', 'gene', 'sure', 'went', 'far', 'beyond', 'averag']", ,0.7876,pos,tonyhrenyo, ,0
9974,Ты тупая, ,[], ,0.0,neu,anqelinaapple, ,0
9975,Must be nice to have money.,must nice money,"['must', 'nice', 'money']", ,0.4215,pos,donna_mumford, ,0
9976,👏, ,[],👏,0.5205479452054794,neu,2164.josie, ,0
9977,👏, ,[],👏,0.5205479452054794,neu,2164.josie, ,0
9978,hello my baby you are sublime,hello babi sublim,"['hello', 'babi', 'sublim']", ,0.0,neu,lopez.com123, ,0
9979,😍😍😍😍😍😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍😍😍😍😍😍,0.6779367825129735,neu,guerrerluisa05, ,0
9980,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🙌❤️👏😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🙌❤👏😍😍😍😍😍😍😍,0.6714758300438413,neu,guerrerluisa05, ,0
9981,Wealthy,wealthi,['wealthi'], ,0.0,neu,mary4127, ,0
9982,Deja de decir,deja de decir,"['deja', 'de', 'decir']", ,0.0,neu,guerrerluisa05, ,0
9983,Jdikfkfof,jdikfkfof,['jdikfkfof'], ,0.0,neu,guerrerluisa05, ,0
9984,Soooooooo Cute,soooooooo cute,"['soooooooo', 'cute']", ,0.4588,pos,azharjaved79, ,0
9985,🙌, ,[],🙌,0.5604249667994687,neu,jadavomakar, ,0
9986,Anyone interested to buy this sarvice massage me,anyon interest buy sarvic massag,"['anyon', 'interest', 'buy', 'sarvic', 'massag']", ,0.4588,pos,official_vedantkatiyar, ,0
9987,❤️❤️😍😍👏👏🙌😂, ,[],❤❤😍😍👏👏🙌😂,0.5838170923818733,neu,mbayebabusonko, ,0
9988,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,2685.denis, ,0
9989,Hello,hello,['hello'], ,0.0,neu,hope_yuc123, ,0
9990,Gata e gostosa demais,gata e gostosa demai,"['gata', 'e', 'gostosa', 'demai']", ,0.0,neu,henriquevicente450hen567, ,0
9991,🔥🔥🔥🔥👏👏👏❤️This, ,[],🔥🔥🔥🔥👏👏👏❤,0.3583588221355517,neu,shameerarahaman, ,0
9992,XLT ma belle,xlt bell,"['xlt', 'bell']", ,0.0,neu,gildasbini, ,0
9993,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,superwoman.1245, ,0
9994,ما اینجاییم که حال دلتو خوب کنیم ❤️❤️انتشار کننده شادی ها باشیم دمتون گرم ❤️🔥🔥, ,[],❤❤❤🔥🔥,0.5035661524076671,neu,dancee_plus, ,0
9995,ما اینجاییم که حال دلتو خوب کنیم ❤️❤️انتشار کننده شادی ها باشیم دمتون گرم ❤️🔥🔥, ,[],❤❤❤🔥🔥,0.5035661524076671,neu,dancee_plus, ,0
9996,Stay strong happy and hot 😍❤️❤️❤️,stay strong happi hot,"['stay', 'strong', 'happi', 'hot']",😍❤❤❤,0.619824706509774,pos,braxodemercedes, ,0
9997,Where is that age???? 🔥🔥🔥🔥🔥,age,['age'],🔥🔥🔥🔥🔥,0.11648745519713259,neu,ki_nule_mila, ,0
9998,"Parece que está doente, muito magra.",parec que est doent muito magra,"['parec', 'que', 'est', 'doent', 'muito', 'magra']", ,0.0,neu,robertoccamposjunior, ,0
9999,❤️❤️❤️ preciosa👏👏👏,preciosa,['preciosa'],❤❤❤👏👏👏,0.542843529311665,neu,edwinbonillasiles, ,0
10000,🔥🔥🔥🔥❤️❤️❤️❤️, ,[],🔥🔥🔥🔥❤❤❤❤,0.44293595137914915,neu,footballcoach155, ,0
10001,❤️❤️🙌🔥👏😍😮, ,[],❤❤🙌🔥👏😍😮,0.5240923330822481,neu,linstitut_chez_alex_30, ,0
10002,Lovely ❤️,love,['love'],❤,0.6914934782608696,pos,komessia, ,0
10003,🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥❤❤❤❤❤,0.35632137848126627,neu,lahjsossi, ,0
10004,Fine girl,fine girl,"['fine', 'girl']", ,0.2023,neu,saturday2876, ,0
10005,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,muhammadqodirxudoyqulov, ,0
10006,Hay sup🔥,hay sup,"['hay', 'sup']",🔥,0.04659498207885303,neu,akinlolu_francis, ,0
10007,Nde porãitema pikoooo che dioooo...🙌🙌🙌🙌,nde poritema pikoooo che dioooo,"['nde', 'poritema', 'pikoooo', 'che', 'dioooo']",🙌🙌🙌🙌,0.2490777630219861,neu,miauyulia, ,0
10008,Mama ❤️❤️❤️,mama,['mama'],❤❤❤,0.5595652173913044,neu,brun_ooo, ,0
10009,عالی بود, ,[], ,0.0,neu,bdlbst9852, ,0
10010,Bodyyyyy 😍,bodyyyyi,['bodyyyyi'],😍,0.33896839125648687,neu,healthy_lifestyle_journeyy, ,0
10011,Puxei no zuum 😂😍😍😍❤️🔥❤️,puxei no zuum,"['puxei', 'no', 'zuum']",😂😍😍😍❤🔥❤,0.29987376105940916,neu,maiko__douglas17, ,0
10012,👏👏❤️❤️❤️, ,[],👏👏❤❤❤,0.6558713519952353,neu,mehrdad.97305, ,0
10013,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,ghost.goste, ,0
10014,Oi,oi,['oi'], ,0.0,neu,danielalves.daniel.1253, ,0
10015,Ай да пипиня! ❤️❤️❤️😍😍😍, ,[],❤❤❤😍😍😍,0.7120118695173564,neu,11y9.1, ,0
10016,Beautifully natural and simply beautiful ❤️❤️❤️,beauti natur simpli beauti,"['beauti', 'natur', 'simpli', 'beauti']",❤❤❤,0.31975155279503104,neu,robertamitchell9675, ,0
10017,I love the background,love background,"['love', 'background']", ,0.6369,pos,ainaitweniva, ,0
10018,"por favor, podemos conversar em privado",por favor podemo conversar em privado,"['por', 'favor', 'podemo', 'conversar', 'em', 'privado']", ,0.4019,pos,philipsmac640, ,0
10019,Nice booob😍😍,nice booob,"['nice', 'booob']",😍😍,0.5497183912564869,pos,abc_lyricalzz_, ,0
10020,Tão bonita❤️,bonita,['bonita'],❤,0.3730434782608696,neu,philipsmac640, ,0
10021,Bith,bith,['bith'], ,0.0,neu,togooloa.modibo, ,0
10022,Bith,bith,['bith'], ,0.0,neu,togooloa.modibo, ,0
10023,👏👏👏👏, ,[],👏👏👏👏,0.5205479452054794,neu,divin1163, ,0
10024,Looking so sexy 🔥🔥,look sexi,"['look', 'sexi']",🔥🔥,0.06989247311827955,neu,bablu_1124, ,0
10025,Nyc pick,nyc pick,"['nyc', 'pick']", ,0.0,neu,mattusharan1, ,0
10026,La más bella de todas las hermanas!,la ms bella de toda la hermana,"['la', 'ms', 'bella', 'de', 'toda', 'la', 'hermana']", ,0.0,neu,robertmusika, ,0
10027,Ghdk,ghdk,['ghdk'], ,0.0,neu,vinodsharma29515, ,0
10028,We are all happy for u Kourt🔥❤️❤️the most interesting to look at😍,happi u kourtth interest look,"['happi', 'u', 'kourtth', 'interest', 'look']",🔥❤❤😍,0.5115439601992234,pos,priscillatreasure, ,0
10029,Perfectly Perfect 🔥❤️😍,perfectli perfect,"['perfectli', 'perfect']",🔥❤😍,0.5415217370542544,pos,danielpatrickclark71, ,0
10030,Nice,nice,['nice'], ,0.4215,pos,borooarup, ,0
10031,So hot,hot,['hot'], ,0.0,neu,nasir.mughal1441, ,0
10032,❤️🔥, ,[],❤🔥,0.44293595137914915,neu,vianna_ko, ,0
10033,No curve?,no curv,"['no', 'curv']", ,-0.296,neu,jyarao.quinn, ,0
10034,😮😮😮😮🔥🔥, ,[],😮😮😮😮🔥🔥,0.2317801672640382,neu,arafat.yasser.02, ,0
10035,So cute,cute,['cute'], ,0.4588,pos,abrahamabel046, ,0
10036,Hot xxx,hot xxx,"['hot', 'xxx']", ,0.0,neu,mohammad_137900lk, ,0
10037,اوف, ,[], ,0.0,neu,mohammad_137900lk, ,0
10038,Aprendiendo español,aprendiendo espaol,"['aprendiendo', 'espaol']", ,0.0,neu,steyfitoloza, ,0
10039,👏, ,[],👏,0.5205479452054794,neu,mohamd.3hasooh, ,0
10040,حلوووو شو هل جمال يا ربي 🔥🔥🔥🔥❤️, ,[],🔥🔥🔥🔥❤,0.26104534829359516,neu,mohamd.3hasooh, ,0
10041,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,k.v.rabari1978, ,0
10042,Diosito aqui estoy yo otra vez....🤤🤤,diosito aqui estoy yo otra vez,"['diosito', 'aqui', 'estoy', 'yo', 'otra', 'vez']",🤤🤤,0.0,neu,corp.nna, ,0
10043,You are hot beauty 🔥,hot beauti,"['hot', 'beauti']",🔥,0.04659498207885303,neu,the__secret__guy, ,0
10044,Beautiful❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,beauti,['beauti'],❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.7194409937888203,neu,ryanmiskolczi13, ,0
10045,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,theia__titan_goddess, ,0
10046,❤️❤️❤️❤️❤️👏👏👏, ,[],❤❤❤❤❤👏👏👏,0.6615098272781419,neu,addissonbellle, ,0
10047,mas,ma,['ma'], ,0.0,neu,kuldeepdixit1251994, ,0
10048,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,marilyn.mcfann, ,0
10049,❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤,0.7460869565217392,neu,benny_196980, ,0
10050,Hot girl🔥🔥🔥🔥,hot girl,"['hot', 'girl']",🔥🔥🔥🔥,0.09318996415770606,neu,satyam.v2496, ,0
10051,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,paisley_412, ,0
10052,mambo😢,mambo,['mambo'],😢,0.00333778371161545,neu,mwadukampati, ,0
10053,🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️, ,[],🔥🔥🔥🔥🔥🔥🔥🔥❤❤❤❤,0.3418856163316191,neu,abida619, ,0
10054,💓💓🌺🌹🌺🌹✌️🤘💝💓💕😜👌👌👌, ,[],💓💓🌺🌹🌺🌹✌🤘💝💓💕😜👌👌👌,0.5901162287128084,neu,s007tingerrana, ,0
10055,Very Roman,roman,['roman'], ,0.0,neu,trjones357, ,0
10056,Gorg girl 🔥,gorg girl,"['gorg', 'girl']",🔥,0.04659498207885303,neu,lucyroseburns, ,0
10057,Cute ❤️,cute,['cute'],❤,0.6024434782608696,pos,panj7374, ,0
10058,Perfact,perfact,['perfact'], ,0.0,neu,muramusomagimail.com1, ,0
10059,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,kumar.sonu_62, ,0
10060,😍🥰😍🥰, ,[],😍🥰😍🥰,0.6779367825129737,neu,seventh_general, ,0
10061,❤️, ,[],❤,0.7460869565217392,neu,danielaball350, ,0
10062,🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,smylhsyny185, ,0
10063,Yes to Daniel Ceasar Japanese Denim. Yes to the Scenery,ye daniel ceasar japanes denim ye sceneri,"['ye', 'daniel', 'ceasar', 'japanes', 'denim', 'ye', 'sceneri']", ,0.0,neu,justjazz247, ,0
10064,😂😂😂😂, ,[],😂😂😂😂,0.2209684037751333,neu,edilbertogomezguzman, ,0
10065,Promote it on @theblitzcommunity 💖,promot,['promot'],💖,0.3566904196357878,neu,new.york.boy_245,theblitzcommunity ,0
10066,❤️❤️❤️❤️احححح, ,[],❤❤❤❤,0.7460869565217392,neu,bassirsofian, ,0
10067,Hi,hi,['hi'], ,0.0,neu,shailendralothi, ,0
10068,Hi,hi,['hi'], ,0.0,neu,shailendralothi, ,0
10069,Wow,wow,['wow'], ,0.5859,pos,mt_srt8, ,0
10070,Hello pretty😍,hello pretti,"['hello', 'pretti']",😍,0.22597892750432458,neu,johnsonben2212, ,0
10071,Hyhy,hyhi,['hyhi'], ,0.0,neu,3.niazi, ,0
10072,Xxx,xxx,['xxx'], ,0.0,neu,bachubhagohil, ,0
10073,Lovely🥰,love,['love'],🥰,0.6369,pos,y.a.r.a4247, ,0
10074,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,lovegurlin, ,0
10075,hay😍😍,hay,['hay'],😍😍,0.45195785500864916,neu,nagonarsip, ,0
10076,How lovely😍,love,['love'],😍,0.6574183912564868,pos,marenbaxter, ,0
10077,🔥🔥🔥🔥🔥🔥 🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.13978494623655907,neu,rahimmiahe, ,0
10078,"Great, but it's winter, but I think it's okay, just have fun😂💖",great winter think okay fun,"['great', 'winter', 'think', 'okay', 'fun']",😂💖,0.741978463292387,pos,y.a.r.a4247, ,0
10079,😍, ,[],😍,0.6779367825129737,neu,yourfavoritemetisegirl, ,0
10080,🔥🔥🔥🔥🔥😍, ,[],🔥🔥🔥🔥🔥😍,0.2294769189492949,neu,milandodiya9, ,0
10081,👌👌👌, ,[],👌👌👌,0.5637606837606838,neu,muhammadqodirxudoyqulov, ,0
10082,🔥🔥Flawless Chocolaty beauty🔥🔥,flawless chocolati beauti,"['flawless', 'chocolati', 'beauti']",🔥🔥🔥🔥,0.29870568356374805,pos,nmo.hunta, ,0
10083,How Scott fucked this up smh,scott fuck smh,"['scott', 'fuck', 'smh']", ,-0.7003,neg,willie_beam31, ,0
10084,Ilove,ilov,['ilov'], ,0.0,neu,k2gababi, ,0
10085,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,ouyangqi1986, ,0
10086,Oi,oi,['oi'], ,0.0,neu,romanlopezdiego58, ,0
